year,month,date,ndvi,precipitation_mm,temp_mean_c,temp_max_c,temp_min_c,precip_3month,precip_6month,ndvi_3month_avg,precip_3month_avg,precip_lag1,ndvi_lag1,vci,precip_anomaly,drought_label,drought_category,season
2016.0,10.0,2016-10,0.43492440391101816,450.25423521731483,26.03900297111593,27.071313956587513,24.76821585431734,945.5623331068496,1654.141078079484,0.42534441513199067,315.18744436894985,300.3765161197715,0.3712837089262727,24.892172302040084,33.684176522116005,3,Severe Drought,Rainy Season
2016.0,11.0,2016-11,0.5114674808008833,230.0019404264098,26.529633071863532,27.55238050161623,24.790436827635414,980.6326917634962,1680.7175945393244,0.43922519787939135,326.8775639211654,450.25423521731483,0.43492440391101816,54.83093175348116,21.395946405415444,1,Light Drought,Rainy Season
2016.0,12.0,2016-12,0.5499834427502892,102.00276232179527,25.660618613394835,26.773219843830486,23.690977394167327,782.2589379655199,1548.4523964131367,0.49879177582073025,260.75297932184,230.0019404264098,0.5114674808008833,69.89591433189644,13.478344869689973,0,No Drought,Dry Season
2017.0,1.0,2017-01,0.6106570925892385,19.646624509706815,25.879150119232193,27.170369359122844,24.280243686173048,351.6513272579119,1297.2136603647614,0.5573693387134703,117.21710908597062,102.00276232179527,0.5499834427502892,93.62756821070445,50.39540357408613,0,No Drought,Dry Season
2017.0,2.0,2017-02,0.5921694753272553,15.635436884272558,26.024353075216094,27.431462670633817,24.66099110027913,137.28482371577465,1117.9175154792706,0.5842700035555943,45.76160790525822,19.646624509706815,0.6106570925892385,86.3963939683464,88.17710654328847,0,No Drought,Dry Season
2017.0,3.0,2017-03,0.5072850209858144,20.911418964767922,27.341965738470257,28.525769138325774,26.29379181256944,56.193480358747294,838.4524183242672,0.5700371963007694,18.73116011958243,15.635436884272558,0.5921694753272553,53.19502079449477,115.12999819154719,2,Moderate Drought,Dry Season
2017.0,4.0,2017-04,0.49304813848307116,79.74668346748004,27.847786799732305,29.60856862316252,25.736798054842144,116.29353931652051,467.94486657443235,0.5308342115987136,38.764513105506836,20.911418964767922,0.5072850209858144,47.62646230551017,94.60659221533653,1,Light Drought,Dry Season
2017.0,5.0,2017-05,0.5039340178506171,243.60521301881312,27.511987295774638,29.110910696511553,26.31220277262859,344.2633154510611,481.54813916683577,0.5014223924398342,114.75443848368703,79.74668346748004,0.49304813848307116,51.88432254636908,31.714149893496025,1,Light Drought,Rainy Season
2017.0,6.0,2017-06,0.5893310432403995,165.39969151443867,27.428020443905137,28.703966285939554,25.89471927578037,488.7515880007318,544.945068359479,0.528771066524696,162.91719600024393,243.60521301881312,0.5039340178506171,85.28618075350661,-20.6820134267585,0,No Drought,Rainy Season
2017.0,7.0,2017-07,0.5090110869119401,240.6627009169298,26.718481987759052,28.053920728804542,25.070208973516362,649.6676054501816,765.961144766702,0.534092049334319,216.55586848339385,165.39969151443867,0.5893310432403995,53.87014746380754,1.3550134049905391,1,Light Drought,Rainy Season
2017.0,8.0,2017-08,0.452512998626634,234.80015080185814,26.813771408440413,28.094973221111825,25.260053201670548,640.8625432332266,985.1258586842876,0.5169517095929912,213.62084774440885,240.6627009169298,0.5090110869119401,31.771706385016486,16.05822122284324,2,Moderate Drought,Rainy Season
2017.0,9.0,2017-09,0.3989357294981837,225.80864019115958,27.06801213716191,28.53011644071006,25.265075935429753,701.2714919099475,1190.0230799106794,0.4534866050122526,233.75716396998249,234.80015080185814,0.452512998626634,10.815703077104255,-19.07335192996048,4,Extreme Drought,Rainy Season
2017.0,10.0,2017-10,0.39668079491506636,327.2546767103704,26.540434066306528,27.93587520197006,25.24362096192271,787.8634677033881,1437.5310731535699,0.416043174346628,262.6211559011294,225.80864019115958,0.3989357294981837,9.933716791658448,-1.9083037188245646,4,Extreme Drought,Rainy Season
2017.0,11.0,2017-11,0.4074145616789029,206.09240789706044,26.341627253931446,27.448400113811083,24.16466859927834,759.1557247985904,1400.018268031817,0.40101036203071766,253.05190826619682,327.2546767103704,0.39668079491506636,14.132080304177821,5.684630876101368,4,Extreme Drought,Rainy Season
2017.0,12.0,2017-12,0.5448427277261455,61.14625114523195,25.319719342497063,27.108863828686776,21.06964831989507,594.4933357526628,1295.7648276626105,0.44964602810670495,198.1644452508876,206.09240789706044,0.4074145616789029,67.88519518171519,-23.859407783559984,0,No Drought,Dry Season
2018.0,1.0,2018-01,0.5952376651751143,22.585032231290104,25.765017827103815,26.80485477643603,24.421859050816092,289.8236912735825,1077.6871589769705,0.5158316515267208,96.60789709119416,61.14625114523195,0.5448427277261455,87.59647373439208,46.24065490841332,0,No Drought,Dry Season
2018.0,2.0,2018-02,0.6253704363318576,6.884546324117906,25.863556061348262,27.424862392949596,23.424533382411006,90.61582970063996,849.7715544992304,0.5884836097443725,30.205276566879988,22.585032231290104,0.5952376651751143,99.38248788385081,-13.432501787829457,1,Light Drought,Dry Season
2018.0,3.0,2018-03,0.5051500872240982,11.937044512427425,27.741844488998932,28.653471994937505,26.663656804824797,41.40662306783544,635.8999588204982,0.5752527295770233,13.80220768927848,6.884546324117906,0.6253704363318576,52.35997116056444,16.18088310681546,3,Severe Drought,Dry Season
2018.0,4.0,2018-04,0.4691613701451152,41.30130563467468,28.73703585580268,29.85235010510075,27.184378458304113,60.12289647122001,349.9465877448025,0.533227297900357,20.04096549040667,11.937044512427425,0.5051500872240982,38.28348524735834,0.589815632672415,2,Moderate Drought,Dry Season
2018.0,5.0,2018-05,0.5212921215541351,192.32210423261571,27.905256905493548,28.79429262282724,26.733329791933144,245.5604543797178,336.17628408035773,0.4985345263077828,81.85348479323928,41.30130563467468,0.4691613701451152,58.67370327717691,2.9600361130507147,1,Light Drought,Rainy Season
2018.0,6.0,2018-06,0.5501343501742094,191.53689696282404,27.160291314128372,28.417429402008917,25.503888733082746,425.16030683011445,466.5669298979498,0.5135292806244866,141.7201022767048,192.32210423261571,0.5212921215541351,69.95493967093114,-6.237934545178478,0,No Drought,Rainy Season
2018.0,7.0,2018-07,0.48314332616108746,256.0229666375718,26.729098131579942,27.88831753221207,25.450158414337366,639.8819678330116,700.0048643042315,0.5181899326298106,213.29398927767053,191.53689696282404,0.5501343501742094,43.75233278826832,5.755412371782543,2,Moderate Drought,Rainy Season
2018.0,8.0,2018-08,0.41454584084266316,193.3028669208835,26.69586147152611,27.78839125016615,24.891489899133866,640.8627305212793,886.4231849009972,0.48260783905932003,213.62091017375977,256.0229666375718,0.48314332616108746,16.921380919465236,-3.3775545025516074,3,Severe Drought,Rainy Season
